EquipmentOrderId,Date,ProductName,UnitOfMeasure,Quantity,CostPerItem,Costs,Currency,EmployeeId
EO333985,2015-05-29,Paper clips (package),ST,4,4.3,17.2,EUR,E107639
EO333991,2015-05-29,Notepad,ST,3,0.9,2.7,EUR,E107805
EO334005,2015-05-29,Paper clips (package),ST,3,4.3,12.89,EUR,E108022
EO334010,2015-05-29,Pencil,ST,5,0.2,1.0,EUR,E108152
EO334011,2015-05-29,Printer paper,ST,1,1.9,1.9,EUR,E108225
EO334023,2015-05-29,Paper clips (package),ST,3,4.3,12.89,EUR,E108253
EO334029,2015-05-29,Notepad,ST,3,0.9,2.7,EUR,E108317
EO334038,2015-05-30,Paper clips (package),ST,4,4.3,17.2,EUR,E107792
EO334040,2015-05-30,Paper clips (package),ST,4,4.3,17.2,EUR,E107965
EO334047,2015-05-30,Pencil,ST,4,0.2,0.8,EUR,E108260
EO334053,2015-05-30,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108387
EO334072,2015-05-30,Pencil,ST,4,0.2,0.8,EUR,E108580
EO334091,2015-05-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108655
EO334108,2015-05-31,Notepad,ST,2,0.9,1.8,EUR,E107662
EO334127,2015-05-31,Pencil,ST,4,0.2,0.8,EUR,E107740
EO334134,2015-05-31,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107882
EO334138,2015-05-31,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108081
EO334157,2015-05-31,Pen,ST,1,0.5,0.5,EUR,E108119
EO334164,2015-05-31,Paper clips (package),ST,4,4.3,17.2,EUR,E108214
EO334183,2015-05-31,Paper clips (package),ST,4,4.3,17.2,EUR,E108248
EO334192,2015-05-31,Notepad,ST,2,0.9,1.8,EUR,E108387
EO334192,2015-05-31,Paper clips (package),ST,3,4.3,12.89,EUR,E108597
EO334205,2015-05-31,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108660
EO334215,2015-06-01,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107998
EO334225,2015-06-01,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108002
EO334226,2015-06-01,Printer paper,ST,1,1.9,1.9,EUR,E108416
EO334242,2015-06-01,Printer paper,ST,1,1.9,1.9,EUR,E108614
EO334255,2015-06-01,Pencil,ST,3,0.2,0.6,EUR,E108689
EO334270,2015-06-02,Paper clips (package),ST,5,4.3,21.5,EUR,E107683
EO334289,2015-06-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108135
EO334304,2015-06-02,Pencil,ST,3,0.2,0.6,EUR,E108214
EO334319,2015-06-02,Notepad,ST,2,0.9,1.8,EUR,E108245
EO334327,2015-06-02,Pencil,ST,3,0.2,0.6,EUR,E108286
EO334337,2015-06-02,Paper clips (package),ST,4,4.3,17.2,EUR,E108623
EO334354,2015-06-03,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107575
EO334355,2015-06-03,Printer paper,ST,1,1.9,1.9,EUR,E107636
EO334367,2015-06-03,Notepad,ST,3,0.9,2.7,EUR,E107793
EO334378,2015-06-03,Pencil,ST,4,0.2,0.8,EUR,E108423
EO334386,2015-06-03,Pencil,ST,5,0.2,1.0,EUR,E108686
EO334388,2015-06-04,Notepad,ST,3,0.9,2.7,EUR,E107869
EO334407,2015-06-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107949
EO334414,2015-06-04,Pen,ST,1,0.5,0.5,EUR,E108060
EO334419,2015-06-04,Notepad,ST,3,0.9,2.7,EUR,E108447
EO334435,2015-06-05,Pencil,ST,4,0.2,0.8,EUR,E107699
EO334438,2015-06-05,Pencil,ST,4,0.2,0.8,EUR,E107896
EO334444,2015-06-05,Pen,ST,1,0.5,0.5,EUR,E107903
EO334459,2015-06-05,Pen,ST,1,0.5,0.5,EUR,E107918
EO334474,2015-06-05,Pen,ST,1,0.5,0.5,EUR,E107938
EO334487,2015-06-05,Pencil,ST,4,0.2,0.8,EUR,E108060
EO334504,2015-06-05,Pencil,ST,4,0.2,0.8,EUR,E108213
EO334524,2015-06-05,Notepad,ST,2,0.9,1.8,EUR,E108309
EO334537,2015-06-05,Pencil,ST,3,0.2,0.6,EUR,E108474
EO334553,2015-06-06,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107575
EO334571,2015-06-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107718
EO334584,2015-06-06,Pen,ST,1,0.5,0.5,EUR,E107850
EO334595,2015-06-06,Pencil,ST,4,0.2,0.8,EUR,E107965
EO334607,2015-06-06,Printer paper,ST,1,1.9,1.9,EUR,E107998
EO334610,2015-06-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108338
EO334622,2015-06-06,Pencil,ST,3,0.2,0.6,EUR,E108370
EO334629,2015-06-06,Notepad,ST,2,0.9,1.8,EUR,E108510
EO334634,2015-06-07,Notepad,ST,2,0.9,1.8,EUR,E107575
EO334649,2015-06-07,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107623
EO334655,2015-06-07,Printer paper,ST,1,1.9,1.9,EUR,E108114
EO334673,2015-06-07,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108286
EO334681,2015-06-07,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108331
EO334682,2015-06-08,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108225
EO334701,2015-06-08,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108228
EO334706,2015-06-08,Printer paper,ST,1,1.9,1.9,EUR,E108580
EO334719,2015-06-08,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108643
EO334726,2015-06-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107543
EO334745,2015-06-09,Pen,ST,1,0.5,0.5,EUR,E107747
EO334755,2015-06-09,Paper clips (package),ST,5,4.3,21.5,EUR,E107842
EO334757,2015-06-09,Paper clips (package),ST,3,4.3,12.89,EUR,E107928
EO334759,2015-06-09,Paper clips (package),ST,4,4.3,17.2,EUR,E108325
EO334768,2015-06-09,Pen,ST,1,0.5,0.5,EUR,E108329
EO334784,2015-06-10,Pencil,ST,3,0.2,0.6,EUR,E107768
EO334790,2015-06-10,Paper clips (package),ST,4,4.3,17.2,EUR,E107836
EO334797,2015-06-10,Pencil,ST,4,0.2,0.8,EUR,E108067
EO334811,2015-06-10,Pencil,ST,3,0.2,0.6,EUR,E108157
EO334827,2015-06-10,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108245
EO334847,2015-06-10,Paper clips (package),ST,4,4.3,17.2,EUR,E108329
EO334861,2015-06-10,Paper clips (package),ST,3,4.3,12.89,EUR,E108340
EO334863,2015-06-10,Pencil,ST,4,0.2,0.8,EUR,E108655
EO334883,2015-06-10,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108655
EO334895,2015-06-11,Pencil,ST,4,0.2,0.8,EUR,E107590
EO334896,2015-06-11,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107643
EO334896,2015-06-11,Pen,ST,1,0.5,0.5,EUR,E107673
EO334911,2015-06-11,Notepad,ST,3,0.9,2.7,EUR,E107906
EO334911,2015-06-11,Paper clips (package),ST,3,4.3,12.89,EUR,E108387
EO334912,2015-06-11,Paper clips (package),ST,4,4.3,17.2,EUR,E108518
EO334921,2015-06-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107941
EO334929,2015-06-12,Notepad,ST,2,0.9,1.8,EUR,E108248
EO334931,2015-06-13,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107896
EO334937,2015-06-13,Pen,ST,1,0.5,0.5,EUR,E108614
EO334938,2015-06-13,Pencil,ST,3,0.2,0.6,EUR,E108700
EO334938,2015-06-14,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107653
EO334941,2015-06-14,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107691
EO334954,2015-06-14,Printer paper,ST,1,1.9,1.9,EUR,E107792
EO334972,2015-06-14,Paper clips (package),ST,4,4.3,17.2,EUR,E107973
EO334990,2015-06-14,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108416
EO335004,2015-06-14,Pen,ST,1,0.5,0.5,EUR,E108487
EO335007,2015-06-14,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108510
EO335012,2015-06-15,Notepad,ST,2,0.9,1.8,EUR,E107672
EO335029,2015-06-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107875
EO335045,2015-06-15,Notepad,ST,2,0.9,1.8,EUR,E108087
EO335051,2015-06-15,Printer paper,ST,1,1.9,1.9,EUR,E108346
EO335060,2015-06-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108483
EO335068,2015-06-15,Paper clips (package),ST,4,4.3,17.2,EUR,E108510
EO335070,2015-06-16,Pen,ST,1,0.5,0.5,EUR,E107550
EO335088,2015-06-16,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108095
EO335106,2015-06-16,Pencil,ST,4,0.2,0.8,EUR,E108429
EO335111,2015-06-16,Pencil,ST,4,0.2,0.8,EUR,E108559
EO335114,2015-06-17,Notepad,ST,3,0.9,2.7,EUR,E107609
EO335117,2015-06-17,Paper clips (package),ST,5,4.3,21.5,EUR,E107615
EO335132,2015-06-17,Paper clips (package),ST,4,4.3,17.2,EUR,E108042
EO335138,2015-06-18,Paper clips (package),ST,3,4.3,12.89,EUR,E107641
EO335145,2015-06-18,Pen,ST,1,0.5,0.5,EUR,E108201
EO335157,2015-06-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108262
EO335174,2015-06-18,Notepad,ST,3,0.9,2.7,EUR,E108309
EO335177,2015-06-18,Pen,ST,1,0.5,0.5,EUR,E108340
EO335193,2015-06-18,Paper clips (package),ST,3,4.3,12.89,EUR,E108487
EO335201,2015-06-18,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108686
EO335217,2015-06-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107748
EO335219,2015-06-19,Paper clips (package),ST,4,4.3,17.2,EUR,E107763
EO335234,2015-06-19,Printer paper,ST,1,1.9,1.9,EUR,E107768
EO335244,2015-06-19,Paper clips (package),ST,4,4.3,17.2,EUR,E107896
EO335257,2015-06-19,Pencil,ST,3,0.2,0.6,EUR,E107928
EO335265,2015-06-19,Paper clips (package),ST,4,4.3,17.2,EUR,E108011
EO335271,2015-06-19,Printer paper,ST,1,1.9,1.9,EUR,E108201
EO335280,2015-06-20,Notepad,ST,4,0.9,3.6,EUR,E107882
EO335299,2015-06-20,Pencil,ST,4,0.2,0.8,EUR,E108262
EO335316,2015-06-20,Notepad,ST,3,0.9,2.7,EUR,E108395
EO335332,2015-06-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108559
EO335336,2015-06-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107672
EO335351,2015-06-21,Pencil,ST,3,0.2,0.6,EUR,E107896
EO335368,2015-06-21,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107908
EO335370,2015-06-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107989
EO335388,2015-06-21,Pencil,ST,4,0.2,0.8,EUR,E108022
EO335390,2015-06-21,Notepad,ST,3,0.9,2.7,EUR,E108270
EO335406,2015-06-21,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108292
EO335407,2015-06-21,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108523
EO335418,2015-06-21,Printer paper,ST,1,1.9,1.9,EUR,E108587
EO335436,2015-06-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108699
EO335439,2015-06-21,Pen,ST,1,0.5,0.5,EUR,E108700
EO335443,2015-06-22,Paper clips (package),ST,4,4.3,17.2,EUR,E107681
EO335444,2015-06-22,Notepad,ST,3,0.9,2.7,EUR,E108067
EO335462,2015-06-23,Printer paper,ST,1,1.9,1.9,EUR,E107641
EO335474,2015-06-23,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107855
EO335483,2015-06-23,Pen,ST,1,0.5,0.5,EUR,E108016
EO335499,2015-06-23,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108042
EO335512,2015-06-23,Pencil,ST,4,0.2,0.8,EUR,E108447
EO335512,2015-06-23,Pencil,ST,3,0.2,0.6,EUR,E108474
EO335531,2015-06-23,Pen,ST,1,0.5,0.5,EUR,E108554
EO335533,2015-06-24,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107632
EO335537,2015-06-24,Paper clips (package),ST,4,4.3,17.2,EUR,E107632
EO335545,2015-06-24,Notepad,ST,4,0.9,3.6,EUR,E107969
EO335553,2015-06-24,Pencil,ST,4,0.2,0.8,EUR,E108346
EO335560,2015-06-24,Notepad,ST,3,0.9,2.7,EUR,E108429
EO335579,2015-06-24,Paper clips (package),ST,4,4.3,17.2,EUR,E108518
EO335587,2015-06-24,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108645
EO335599,2015-06-25,Pencil,ST,3,0.2,0.6,EUR,E107814
EO335617,2015-06-25,Pencil,ST,4,0.2,0.8,EUR,E108060
EO335621,2015-06-25,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108173
EO335627,2015-06-25,Pencil,ST,3,0.2,0.6,EUR,E108228
EO335644,2015-06-25,Paper clips (package),ST,5,4.3,21.5,EUR,E108459
EO335663,2015-06-26,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107973
EO335671,2015-06-26,Paper clips (package),ST,4,4.3,17.2,EUR,E108254
EO335684,2015-06-27,Paper clips (package),ST,4,4.3,17.2,EUR,E107758
EO335692,2015-06-27,Notepad,ST,2,0.9,1.8,EUR,E108409
EO335710,2015-06-27,Pen,ST,1,0.5,0.5,EUR,E108453
EO335723,2015-06-28,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107665
EO335726,2015-06-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107672
EO335732,2015-06-28,Paper clips (package),ST,3,4.3,12.89,EUR,E107928
EO335746,2015-06-28,Pen,ST,1,0.5,0.5,EUR,E107973
EO335749,2015-06-28,Pencil,ST,5,0.2,1.0,EUR,E108126
EO335767,2015-06-28,Paper clips (package),ST,3,4.3,12.89,EUR,E108157
EO335781,2015-06-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108165
EO335800,2015-06-28,Printer paper,ST,1,1.9,1.9,EUR,E108277
EO335813,2015-06-28,Pencil,ST,4,0.2,0.8,EUR,E108416
EO335830,2015-06-29,Notepad,ST,3,0.9,2.7,EUR,E107736
EO335833,2015-06-29,Pen,ST,1,0.5,0.5,EUR,E107886
EO335844,2015-06-29,Pen,ST,1,0.5,0.5,EUR,E108022
EO335862,2015-06-29,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108022
EO335870,2015-06-29,Printer paper,ST,1,1.9,1.9,EUR,E108152
EO335882,2015-06-29,Paper clips (package),ST,3,4.3,12.89,EUR,E108270
EO335898,2015-06-29,Pen,ST,1,0.5,0.5,EUR,E108518
EO335915,2015-06-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107543
EO335919,2015-06-30,Notepad,ST,4,0.9,3.6,EUR,E107592
EO335920,2015-06-30,Pencil,ST,5,0.2,1.0,EUR,E107855
EO335928,2015-06-30,Pen,ST,1,0.5,0.5,EUR,E107918
EO335941,2015-06-30,Pencil,ST,3,0.2,0.6,EUR,E107936
EO335947,2015-07-01,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107550
EO335962,2015-07-01,Pen,ST,1,0.5,0.5,EUR,E107672
EO335975,2015-07-01,Printer paper,ST,1,1.9,1.9,EUR,E108245
EO335976,2015-07-01,Pencil,ST,4,0.2,0.8,EUR,E108317
EO335984,2015-07-01,Notepad,ST,3,0.9,2.7,EUR,E108453
EO335990,2015-07-01,Paper clips (package),ST,4,4.3,17.2,EUR,E108511
EO336001,2015-07-01,Notepad,ST,4,0.9,3.6,EUR,E108559
EO336011,2015-07-02,Paper clips (package),ST,3,4.3,12.89,EUR,E107641
EO336027,2015-07-02,Notepad,ST,3,0.9,2.7,EUR,E107799
EO336034,2015-07-02,Pen,ST,1,0.5,0.5,EUR,E107918
EO336041,2015-07-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108069
EO336046,2015-07-02,Notepad,ST,3,0.9,2.7,EUR,E108152
EO336059,2015-07-02,Paper clips (package),ST,4,4.3,17.2,EUR,E108201
EO336079,2015-07-02,Pen,ST,1,0.5,0.5,EUR,E108365
EO336091,2015-07-02,Pen,ST,1,0.5,0.5,EUR,E108445
EO336104,2015-07-02,Paper clips (package),ST,3,4.3,12.89,EUR,E108445
EO336115,2015-07-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108462
EO336125,2015-07-03,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107567
EO336143,2015-07-03,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107681
EO336149,2015-07-03,Notepad,ST,2,0.9,1.8,EUR,E107784
EO336150,2015-07-03,Printer paper,ST,1,1.9,1.9,EUR,E108109
EO336153,2015-07-03,Paper clips (package),ST,4,4.3,17.2,EUR,E108395
EO336155,2015-07-03,Pencil,ST,3,0.2,0.6,EUR,E108409
EO336161,2015-07-03,Pen,ST,1,0.5,0.5,EUR,E108564
EO336173,2015-07-04,Pencil,ST,3,0.2,0.6,EUR,E107699
EO336185,2015-07-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108042
EO336187,2015-07-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108194
EO336201,2015-07-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108587
EO336208,2015-07-05,Paper clips (package),ST,4,4.3,17.2,EUR,E107673
EO336222,2015-07-05,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107814
EO336224,2015-07-05,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107842
EO336236,2015-07-05,Paper clips (package),ST,4,4.3,17.2,EUR,E107973
EO336244,2015-07-05,Notepad,ST,3,0.9,2.7,EUR,E108069
EO336249,2015-07-05,Notepad,ST,3,0.9,2.7,EUR,E108130
EO336261,2015-07-05,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108459
EO336265,2015-07-05,Printer paper,ST,1,1.9,1.9,EUR,E108536
EO336283,2015-07-06,Notepad,ST,3,0.9,2.7,EUR,E107792
EO336300,2015-07-06,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107864
EO336311,2015-07-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108130
EO336327,2015-07-06,Paper clips (package),ST,4,4.3,17.2,EUR,E108292
EO336347,2015-07-06,Printer paper,ST,1,1.9,1.9,EUR,E108510
EO336352,2015-07-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108551
EO336361,2015-07-07,Notepad,ST,2,0.9,1.8,EUR,E107814
EO336363,2015-07-07,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107842
EO336368,2015-07-07,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107859
EO336370,2015-07-07,Printer paper,ST,1,1.9,1.9,EUR,E108573
EO336390,2015-07-07,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108597
EO336402,2015-07-08,Paper clips (package),ST,5,4.3,21.5,EUR,E107718
EO336421,2015-07-08,Paper clips (package),ST,4,4.3,17.2,EUR,E107741
EO336438,2015-07-08,Printer paper,ST,1,1.9,1.9,EUR,E107949
EO336450,2015-07-08,Notepad,ST,3,0.9,2.7,EUR,E108699
EO336464,2015-07-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108286
EO336467,2015-07-09,Pencil,ST,3,0.2,0.6,EUR,E108435
EO336481,2015-07-09,Pencil,ST,4,0.2,0.8,EUR,E108511
EO336488,2015-07-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108543
EO336490,2015-07-10,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107778
EO336510,2015-07-10,Notepad,ST,4,0.9,3.6,EUR,E108225
EO336517,2015-07-10,Notepad,ST,3,0.9,2.7,EUR,E108226
EO336529,2015-07-10,Pencil,ST,4,0.2,0.8,EUR,E108416
EO336544,2015-07-10,Notepad,ST,4,0.9,3.6,EUR,E108467
EO336561,2015-07-10,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108487
EO336580,2015-07-10,Printer paper,ST,1,1.9,1.9,EUR,E108511
EO336587,2015-07-10,Pencil,ST,3,0.2,0.6,EUR,E108559
EO336603,2015-07-10,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108587
EO336605,2015-07-11,Paper clips (package),ST,4,4.3,17.2,EUR,E107550
EO336608,2015-07-11,Paper clips (package),ST,5,4.3,21.5,EUR,E107653
EO336616,2015-07-11,Paper clips (package),ST,5,4.3,21.5,EUR,E107662
EO336631,2015-07-11,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107681
EO336633,2015-07-11,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108194
EO336652,2015-07-12,Paper clips (package),ST,3,4.3,12.89,EUR,E107673
EO336662,2015-07-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107699
EO336667,2015-07-12,Notepad,ST,3,0.9,2.7,EUR,E107704
EO336682,2015-07-12,Notepad,ST,4,0.9,3.6,EUR,E107938
EO336692,2015-07-12,Paper clips (package),ST,4,4.3,17.2,EUR,E108039
EO336712,2015-07-12,Notepad,ST,3,0.9,2.7,EUR,E108042
EO336727,2015-07-12,Pencil,ST,4,0.2,0.8,EUR,E108157
EO336741,2015-07-12,Printer paper,ST,1,1.9,1.9,EUR,E108416
EO336754,2015-07-12,Paper clips (package),ST,4,4.3,17.2,EUR,E108447
EO336772,2015-07-12,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108502
EO336783,2015-07-13,Pencil,ST,3,0.2,0.6,EUR,E107958
EO336802,2015-07-13,Paper clips (package),ST,4,4.3,17.2,EUR,E108214
EO336818,2015-07-13,Pen,ST,1,0.5,0.5,EUR,E108228
EO336833,2015-07-13,Pencil,ST,5,0.2,1.0,EUR,E108325
EO336844,2015-07-13,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108655
EO336848,2015-07-13,Paper clips (package),ST,4,4.3,17.2,EUR,E108713
EO336865,2015-07-14,Paper clips (package),ST,5,4.3,21.5,EUR,E107583
EO336876,2015-07-14,Pencil,ST,4,0.2,0.8,EUR,E107672
EO336878,2015-07-14,Pencil,ST,3,0.2,0.6,EUR,E108213
EO336878,2015-07-14,Printer paper,ST,1,1.9,1.9,EUR,E108427
EO336882,2015-07-14,Paper clips (package),ST,4,4.3,17.2,EUR,E108530
EO336887,2015-07-14,Pencil,ST,5,0.2,1.0,EUR,E108631
EO336900,2015-07-15,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107637
EO336908,2015-07-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107728
EO336908,2015-07-15,Pen,ST,1,0.5,0.5,EUR,E107869
EO336921,2015-07-15,Pen,ST,1,0.5,0.5,EUR,E108362
EO336940,2015-07-15,Pencil,ST,4,0.2,0.8,EUR,E108379
EO336956,2015-07-15,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108447
EO336959,2015-07-16,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107699
EO336963,2015-07-16,Notepad,ST,3,0.9,2.7,EUR,E107814
EO336964,2015-07-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108395
EO336970,2015-07-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108402
EO336989,2015-07-16,Paper clips (package),ST,5,4.3,21.5,EUR,E108614
EO337009,2015-07-17,Pencil,ST,5,0.2,1.0,EUR,E107653
EO337019,2015-07-17,Paper clips (package),ST,3,4.3,12.89,EUR,E107941
EO337026,2015-07-17,Pencil,ST,4,0.2,0.8,EUR,E107965
EO337043,2015-07-17,Paper clips (package),ST,4,4.3,17.2,EUR,E108219
EO337055,2015-07-17,Printer paper,ST,1,1.9,1.9,EUR,E108370
EO337072,2015-07-18,Notepad,ST,3,0.9,2.7,EUR,E107601
EO337075,2015-07-18,Pen,ST,1,0.5,0.5,EUR,E108427
EO337092,2015-07-18,Pencil,ST,4,0.2,0.8,EUR,E108445
EO337099,2015-07-18,Notepad,ST,2,0.9,1.8,EUR,E108660
EO337113,2015-07-19,Pencil,ST,3,0.2,0.6,EUR,E107836
EO337130,2015-07-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107850
EO337142,2015-07-19,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107938
EO337148,2015-07-19,Pen,ST,1,0.5,0.5,EUR,E107989
EO337165,2015-07-19,Paper clips (package),ST,5,4.3,21.5,EUR,E108050
EO337166,2015-07-19,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108101
EO337186,2015-07-20,Pencil,ST,4,0.2,0.8,EUR,E107543
EO337201,2015-07-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107550
EO337207,2015-07-20,Paper clips (package),ST,4,4.3,17.2,EUR,E107567
EO337222,2015-07-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107583
EO337235,2015-07-20,Printer paper,ST,1,1.9,1.9,EUR,E107989
EO337239,2015-07-20,Paper clips (package),ST,3,4.3,12.89,EUR,E108016
EO337241,2015-07-20,Pen,ST,1,0.5,0.5,EUR,E108286
EO337253,2015-07-20,Pencil,ST,4,0.2,0.8,EUR,E108435
EO337267,2015-07-20,Printer paper,ST,1,1.9,1.9,EUR,E108608
EO337267,2015-07-20,Notepad,ST,2,0.9,1.8,EUR,E108686
EO337269,2015-07-21,Notepad,ST,3,0.9,2.7,EUR,E107550
EO337275,2015-07-21,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107575
EO337279,2015-07-21,Paper clips (package),ST,4,4.3,17.2,EUR,E107704
EO337293,2015-07-21,Printer paper,ST,1,1.9,1.9,EUR,E107740
EO337306,2015-07-21,Paper clips (package),ST,3,4.3,12.89,EUR,E108126
EO337311,2015-07-21,Pencil,ST,3,0.2,0.6,EUR,E108248
EO337316,2015-07-22,Printer paper,ST,1,1.9,1.9,EUR,E107736
EO337325,2015-07-22,Pencil,ST,4,0.2,0.8,EUR,E108002
EO337334,2015-07-22,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108216
EO337341,2015-07-22,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108641
EO337353,2015-07-23,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107969
EO337366,2015-07-23,Notepad,ST,3,0.9,2.7,EUR,E108212
EO337370,2015-07-23,Notepad,ST,3,0.9,2.7,EUR,E108226
EO337374,2015-07-23,Printer paper,ST,1,1.9,1.9,EUR,E108340
EO337392,2015-07-23,Pencil,ST,5,0.2,1.0,EUR,E108655
EO337400,2015-07-24,Printer paper,ST,1,1.9,1.9,EUR,E107632
EO337414,2015-07-24,Paper clips (package),ST,3,4.3,12.89,EUR,E107636
EO337417,2015-07-24,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107741
EO337427,2015-07-24,Paper clips (package),ST,3,4.3,12.89,EUR,E107775
EO337445,2015-07-24,Notepad,ST,3,0.9,2.7,EUR,E107938
EO337445,2015-07-24,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108387
EO337445,2015-07-24,Paper clips (package),ST,4,4.3,17.2,EUR,E108523
EO337457,2015-07-24,Notepad,ST,2,0.9,1.8,EUR,E108645
EO337466,2015-07-25,Pencil,ST,5,0.2,1.0,EUR,E107601
EO337474,2015-07-25,Paper clips (package),ST,4,4.3,17.2,EUR,E107667
EO337492,2015-07-25,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107778
EO337494,2015-07-25,Notepad,ST,3,0.9,2.7,EUR,E107814
EO337508,2015-07-25,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108212
EO337527,2015-07-25,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108216
EO337546,2015-07-25,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108496
