BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency
BT146684,2011-04-04,2011-04-09,E107672,36287,Breitenbach,5,0,162.41,EUR
BT146688,2011-04-05,2011-04-09,E107886,36217,Ronshausen,4,0,140.06,EUR
BT146693,2011-04-05,2011-04-05,E107850,36318,Schwalmtal,0,0,0.0,EUR
BT146700,2011-04-06,2011-04-10,E107681,36251,Bad Hersfeld,4,0,126.86,EUR
BT146701,2011-04-06,2011-04-07,E107886,36272,Niederaula,1,0,34.87,EUR
BT146702,2011-04-06,2011-04-11,E108292,36282,Hauneck,5,0,164.36,EUR
BT146709,2011-04-06,2011-04-11,E107837,36286,Neuenstein,5,0,154.21,EUR
BT146715,2011-04-08,2011-04-13,E107958,36266,Heringen,5,0,168.4,EUR
BT146722,2011-04-09,2011-04-10,E107886,36269,Philippsthal,1,0,35.37,EUR
BT146728,2011-04-09,2011-04-11,E108352,36284,Hohenroda,2,0,66.07,EUR
BT146732,2011-04-10,2011-04-14,E107623,36280,Oberaula,4,0,135.19,EUR
BT146735,2011-04-10,2011-04-15,E108101,36287,Breitenbach,5,0,174.09,EUR
BT146742,2011-04-12,2011-04-14,E107886,36251,Bad Hersfeld,2,0,57.44,EUR
BT146743,2011-04-12,2011-04-14,E108286,36280,Oberaula,2,0,62.65,EUR
BT146751,2011-04-12,2011-04-15,E107850,36286,Neuenstein,3,0,74.77,EUR
BT146755,2011-04-13,2011-04-17,E107850,36304,Alsfeld,4,0,123.67,EUR
BT146760,2011-04-13,2011-04-20,E108286,56283,Dieler,7,1105.48,31.21,EUR
BT146765,2011-04-14,2011-04-16,E107601,36272,Niederaula,2,0,65.53,EUR
BT146767,2011-04-14,2011-04-16,E107763,36284,Hohenroda,2,0,71.83,EUR
BT146768,2011-04-14,2011-04-17,E107941,36289,Friedewald,3,0,87.18,EUR
BT146769,2011-04-14,2011-04-18,E107652,37299,Weißenborn,4,662.37,25.04,EUR
BT146773,2011-04-16,2011-04-19,E107936,36304,Alsfeld,3,0,106.89,EUR
BT146775,2011-04-18,2011-04-20,E108232,36272,Niederaula,2,0,71.45,EUR
BT146780,2011-04-18,2011-04-20,E107836,36282,Hauneck,2,0,70.55,EUR
BT146781,2011-04-18,2011-04-19,E107837,36318,Schwalmtal,1,0,25.31,EUR
BT146786,2011-04-19,2011-04-21,E108232,36266,Heringen,2,0,67.95,EUR
BT146793,2011-04-19,2011-04-24,E108387,36272,Niederaula,5,0,159.76,EUR
BT146801,2011-04-20,2011-04-21,E108228,36217,Ronshausen,1,0,26.31,EUR
BT146808,2011-04-20,2011-04-20,E107886,36269,Philippsthal,0,0,0.0,EUR
BT146809,2011-04-20,2011-04-24,E107836,36275,Kirchheim,4,0,118.24,EUR
BT146814,2011-04-20,2011-04-23,E107941,36284,Hohenroda,3,0,81.78,EUR
BT146818,2011-04-22,2011-04-23,E108232,36217,Ronshausen,1,0,26.74,EUR
BT146819,2011-04-22,2011-04-24,E107958,36219,Cornberg,2,0,65.51,EUR
BT146824,2011-04-24,2011-04-24,E107969,36272,Niederaula,0,0,0.0,EUR
BT146826,2011-04-24,2011-04-27,E108305,36277,Schenklengsfeld,3,0,92.33,EUR
BT146829,2011-04-25,2011-04-25,E108232,36272,Niederaula,0,0,0.0,EUR
BT146835,2011-04-25,2011-04-28,E108232,36266,Heringen,3,0,86.25,EUR
BT146839,2011-04-25,2011-04-29,E107882,36280,Oberaula,4,0,108.13,EUR
BT146843,2011-04-25,2011-04-29,E108233,36284,Hohenroda,4,0,108.33,EUR
BT146848,2011-04-26,2011-04-27,E108232,36269,Philippsthal,1,0,34.24,EUR
BT146851,2011-04-26,2011-04-30,E107672,36284,Hohenroda,4,0,96.8,EUR
BT146858,2011-04-26,2011-04-27,E108402,36284,Hohenroda,1,0,30.22,EUR
BT146864,2011-04-27,2011-04-27,E108292,36282,Hauneck,0,0,0.0,EUR
BT146865,2011-04-28,2011-05-02,E108252,36304,Alsfeld,4,0,122.79,EUR
BT146873,2011-04-28,2011-05-01,E108245,36318,Schwalmtal,3,0,103.84,EUR
BT146877,2011-04-28,2011-05-04,E107681,37339,Wintzingerode,6,962.53,30.43,EUR
BT146880,2011-05-01,2011-05-01,E108042,36280,Oberaula,0,0,0.0,EUR
BT146888,2011-05-03,2011-05-03,E107850,36287,Breitenbach,0,0,0.0,EUR
BT146889,2011-05-04,2011-05-08,E107681,36272,Niederaula,4,0,129.03,EUR
BT146897,2011-05-05,2011-05-08,E108228,36217,Ronshausen,3,0,83.29,EUR
BT146899,2011-05-05,2011-05-07,E108286,36272,Niederaula,2,0,53.55,EUR
BT146905,2011-05-06,2011-05-08,E108042,36284,Hohenroda,2,0,48.62,EUR
BT146906,2011-05-06,2011-05-09,E107653,36318,Schwalmtal,3,0,88.24,EUR
BT146907,2011-05-07,2011-05-08,E108232,36269,Philippsthal,1,0,25.48,EUR
BT146915,2011-05-07,2011-05-11,E108331,36304,Alsfeld,4,0,112.23,EUR
BT146918,2011-05-08,2011-05-11,E108101,36318,Schwalmtal,3,0,74.88,EUR
BT146920,2011-05-08,2011-05-14,E108228,38440,Wolfsburg,6,994.65,29.74,EUR
BT146928,2011-05-09,2011-05-10,E107882,36284,Hohenroda,1,0,30.37,EUR
BT146933,2011-05-10,2011-05-14,E107672,36286,Neuenstein,4,0,103.33,EUR
BT146938,2011-05-10,2011-05-14,E107941,36289,Friedewald,4,0,125.57,EUR
BT146944,2011-05-10,2011-05-15,E108101,36304,Alsfeld,5,0,132.88,EUR
BT146945,2011-05-11,2011-05-13,E108232,36251,Bad Hersfeld,2,0,58.58,EUR
BT146946,2011-05-11,2011-05-13,E107886,36272,Niederaula,2,0,71.84,EUR
BT146953,2011-05-11,2011-05-12,E107653,36289,Friedewald,1,0,28.27,EUR
BT146954,2011-05-12,2011-05-16,E107969,36219,Cornberg,4,0,114.07,EUR
BT146958,2011-05-12,2011-05-17,E107836,36280,Oberaula,5,0,134.76,EUR
BT146959,2011-05-13,2011-05-13,E107601,36269,Philippsthal,0,0,0.0,EUR
BT146966,2011-05-13,2011-05-18,E107938,36280,Oberaula,5,0,147.98,EUR
BT146969,2011-05-14,2011-05-15,E107842,36280,Oberaula,1,0,25.48,EUR
BT146971,2011-05-15,2011-05-19,E107652,36280,Oberaula,4,0,132.02,EUR
BT146973,2011-05-15,2011-05-18,E108292,36272,Niederaula,3,0,87.92,EUR
BT146980,2011-05-15,2011-05-19,E108185,36304,Alsfeld,4,0,127.19,EUR
BT146987,2011-05-16,2011-05-21,E108232,36217,Ronshausen,5,0,179.83,EUR
BT146988,2011-05-16,2011-05-18,E108233,36286,Neuenstein,2,0,71.87,EUR
BT146996,2011-05-17,2011-05-19,E108245,36304,Alsfeld,2,0,69.53,EUR
BT147000,2011-05-18,2011-05-21,E107763,36272,Niederaula,3,0,93.42,EUR
BT147008,2011-05-18,2011-05-22,E108352,36282,Hauneck,4,0,118.58,EUR
BT147010,2011-05-18,2011-05-21,E108292,54492,Zeltingen-Rachtig,3,562.89,27.25,EUR
BT147012,2011-05-19,2011-05-23,E107882,36272,Niederaula,4,0,122.24,EUR
BT147018,2011-05-20,2011-05-22,E108185,36289,Friedewald,2,0,51.14,EUR
BT147019,2011-05-20,2011-05-21,E108185,36318,Schwalmtal,1,0,30.49,EUR
BT147025,2011-05-21,2011-05-24,E107969,36272,Niederaula,3,0,93.74,EUR
BT147029,2011-05-21,2011-05-21,E107836,36272,Niederaula,0,0,0.0,EUR
BT147035,2011-05-21,2011-05-26,E107836,36282,Hauneck,5,0,147.3,EUR
BT147039,2011-05-22,2011-05-23,E107691,36266,Heringen,1,0,24.66,EUR
BT147041,2011-05-22,2011-05-22,E107601,36219,Cornberg,0,0,0.0,EUR
BT147045,2011-05-22,2011-05-24,E107842,36284,Hohenroda,2,0,65.65,EUR
BT147053,2011-05-22,2011-05-25,E107590,36287,Breitenbach,3,0,101.54,EUR
BT147058,2011-05-24,2011-05-24,E108387,36269,Philippsthal,0,0,0.0,EUR
BT147066,2011-05-24,2011-05-26,E107681,36272,Niederaula,2,0,63.8,EUR
BT147073,2011-05-24,2011-05-27,E107836,36277,Schenklengsfeld,3,0,102.39,EUR
BT147081,2011-05-25,2011-05-27,E107691,36272,Niederaula,2,0,61.37,EUR
BT147089,2011-05-25,2011-05-27,E108305,36275,Kirchheim,2,0,60.32,EUR
BT147091,2011-05-26,2011-05-28,E107969,36266,Heringen,2,0,64.99,EUR
BT147095,2011-05-26,2011-05-31,E107958,36269,Philippsthal,5,0,149.13,EUR
BT147098,2011-05-27,2011-05-27,E108232,36272,Niederaula,0,0,0.0,EUR
BT147105,2011-05-27,2011-05-31,E107938,36284,Hohenroda,4,0,142.49,EUR
BT147109,2011-05-27,2011-05-31,E107938,36284,Hohenroda,4,0,108.33,EUR
BT147114,2011-05-27,2011-05-27,E107941,36284,Hohenroda,0,0,0.0,EUR
BT147117,2011-05-27,2011-06-01,E108245,36304,Alsfeld,5,0,168.18,EUR
BT147122,2011-05-28,2011-05-29,E108292,36272,Niederaula,1,0,26.55,EUR
BT147123,2011-05-28,2011-05-30,E107882,36284,Hohenroda,2,0,54.99,EUR
BT147126,2011-05-28,2011-05-30,E107837,36284,Hohenroda,2,0,49.59,EUR
BT147134,2011-05-28,2011-06-02,E107763,31683,Obernkirchen,5,971.83,32.0,EUR
BT147136,2011-05-29,2011-05-29,E108228,36251,Bad Hersfeld,0,0,0.0,EUR
BT147138,2011-05-29,2011-05-30,E107672,36318,Schwalmtal,1,0,35.4,EUR
BT147145,2011-05-29,2011-06-03,E108331,36286,Neuenstein,5,0,137.06,EUR
BT147152,2011-05-30,2011-06-02,E107821,36282,Hauneck,3,0,73.34,EUR
BT147153,2011-05-31,2011-06-03,E107886,36219,Cornberg,3,0,93.43,EUR
BT147161,2011-05-31,2011-06-05,E108228,36266,Heringen,5,0,132.82,EUR
BT147163,2011-05-31,2011-06-02,E107691,36266,Heringen,2,0,50.39,EUR
BT147165,2011-05-31,2011-05-31,E107850,36318,Schwalmtal,0,0,0.0,EUR
BT147168,2011-05-31,2011-06-08,E108228,57629,Dreifelden,8,1381.28,31.96,EUR
BT147176,2011-06-01,2011-06-04,E108232,36266,Heringen,3,0,95.36,EUR
BT147177,2011-06-02,2011-06-02,E107969,36219,Cornberg,0,0,0.0,EUR
BT147180,2011-06-02,2011-06-05,E107623,36282,Hauneck,3,0,81.18,EUR
BT147183,2011-06-03,2011-06-06,E108387,36217,Ronshausen,3,0,82.73,EUR
BT147187,2011-06-03,2011-06-04,E107672,36287,Breitenbach,1,0,28.31,EUR
BT147190,2011-06-03,2011-06-05,E108331,36318,Schwalmtal,2,0,67.52,EUR
BT147192,2011-06-04,2011-06-05,E107837,36318,Schwalmtal,1,0,27.32,EUR
BT147198,2011-06-07,2011-06-11,E108352,36277,Schenklengsfeld,4,0,115.36,EUR
BT147206,2011-06-07,2011-06-12,E107821,36284,Hohenroda,5,0,121.4,EUR
BT147211,2011-06-07,2011-06-11,E108252,36318,Schwalmtal,4,0,124.28,EUR
BT147214,2011-06-07,2011-06-10,E108387,52441,Linnich,3,559.02,32.6,EUR
BT147222,2011-06-10,2011-06-11,E107601,36217,Ronshausen,1,0,29.13,EUR
BT147225,2011-06-10,2011-06-11,E108101,36304,Alsfeld,1,0,25.48,EUR
BT147231,2011-06-11,2011-06-11,E108042,36277,Schenklengsfeld,0,0,0.0,EUR
BT147234,2011-06-11,2011-06-13,E108305,36272,Niederaula,2,0,54.03,EUR
BT147239,2011-06-11,2011-06-15,E107590,36287,Breitenbach,4,0,119.82,EUR
BT147243,2011-06-11,2011-06-13,E107672,36286,Neuenstein,2,0,49.85,EUR
BT147250,2011-06-12,2011-06-14,E108245,36286,Neuenstein,2,0,48.29,EUR
BT147253,2011-06-13,2011-06-16,E107886,36272,Niederaula,3,0,72.49,EUR
BT147255,2011-06-14,2011-06-14,E107623,36280,Oberaula,0,0,0.0,EUR
BT147263,2011-06-14,2011-06-15,E108305,36277,Schenklengsfeld,1,0,35.95,EUR
BT147268,2011-06-14,2011-06-18,E108233,36286,Neuenstein,4,0,114.83,EUR
BT147273,2011-06-15,2011-06-15,E108232,36219,Cornberg,0,0,0.0,EUR
BT147277,2011-06-15,2011-06-20,E107601,36269,Philippsthal,5,0,155.39,EUR
BT147285,2011-06-15,2011-06-20,E107672,36284,Hohenroda,5,0,138.3,EUR
BT147293,2011-06-17,2011-06-20,E108402,36318,Schwalmtal,3,0,103.69,EUR
BT147294,2011-06-18,2011-06-23,E107837,36284,Hohenroda,5,0,157.04,EUR
BT147296,2011-06-18,2011-06-20,E107623,57520,Emmerzhausen,2,351.92,25.37,EUR
BT147299,2011-06-20,2011-06-21,E107958,36219,Cornberg,1,0,26.95,EUR
BT147305,2011-06-22,2011-06-24,E108228,36217,Ronshausen,2,0,68.29,EUR
BT147310,2011-06-22,2011-06-25,E107821,36272,Niederaula,3,0,72.32,EUR
BT147315,2011-06-22,2011-06-22,E107842,36277,Schenklengsfeld,0,0,0.0,EUR
BT147321,2011-06-24,2011-06-26,E107590,36304,Alsfeld,2,0,56.35,EUR
BT147325,2011-06-24,2011-06-27,E108245,36284,Hohenroda,3,0,103.83,EUR
BT147326,2011-06-25,2011-06-27,E108252,36286,Neuenstein,2,0,65.02,EUR
BT147331,2011-06-25,2011-07-04,E107882,55411,Bingen,9,1513.4,26.01,EUR
BT147332,2011-06-26,2011-06-28,E108387,36251,Bad Hersfeld,2,0,67.09,EUR
BT147334,2011-06-26,2011-06-30,E108252,36318,Schwalmtal,4,0,111.19,EUR
BT147337,2011-06-26,2011-07-03,E108042,54568,Gerolstein,7,1123.39,32.17,EUR
BT147339,2011-06-27,2011-06-29,E107886,36269,Philippsthal,2,0,62.04,EUR
BT147343,2011-06-28,2011-07-03,E107623,36272,Niederaula,5,0,131.0,EUR
BT147345,2011-06-30,2011-06-30,E107969,36269,Philippsthal,0,0,0.0,EUR
BT147347,2011-07-01,2011-07-01,E108232,36272,Niederaula,0,0,0.0,EUR
BT147352,2011-07-02,2011-07-02,E108331,36318,Schwalmtal,0,0,0.0,EUR
BT147356,2011-07-03,2011-07-04,E107837,36286,Neuenstein,1,0,28.23,EUR
BT147359,2011-07-04,2011-07-09,E108402,36287,Breitenbach,5,0,139.04,EUR
BT147367,2011-07-06,2011-07-11,E107601,36272,Niederaula,5,0,126.5,EUR
BT147375,2011-07-06,2011-07-07,E108387,36272,Niederaula,1,0,31.2,EUR
BT147379,2011-07-06,2011-07-11,E107672,36284,Hohenroda,5,0,120.04,EUR
BT147381,2011-07-07,2011-07-07,E108387,36217,Ronshausen,0,0,0.0,EUR
BT147389,2011-07-08,2011-07-08,E107958,36266,Heringen,0,0,0.0,EUR
BT147394,2011-07-08,2011-07-09,E108352,36282,Hauneck,1,0,27.93,EUR
BT147398,2011-07-08,2011-07-08,E107837,36289,Friedewald,0,0,0.0,EUR
BT147401,2011-07-10,2011-07-11,E107590,36286,Neuenstein,1,0,27.51,EUR
BT147404,2011-07-12,2011-07-12,E107969,36251,Bad Hersfeld,0,0,0.0,EUR
BT147407,2011-07-12,2011-07-16,E107623,36275,Kirchheim,4,0,118.14,EUR
BT147410,2011-07-12,2011-07-19,E107601,49685,Bühren,7,1155.0,27.79,EUR
BT147418,2011-07-13,2011-07-17,E107969,36266,Heringen,4,0,107.77,EUR
BT147425,2011-07-14,2011-07-19,E108232,36219,Cornberg,5,0,168.86,EUR
BT147430,2011-07-15,2011-07-18,E107836,36280,Oberaula,3,0,75.11,EUR
BT147432,2011-07-15,2011-07-20,E107938,36282,Hauneck,5,0,133.01,EUR
BT147437,2011-07-15,2011-07-19,E107623,36272,Niederaula,4,0,108.48,EUR
BT147443,2011-07-15,2011-07-17,E108331,36304,Alsfeld,2,0,55.85,EUR
BT147450,2011-07-15,2011-07-20,E108245,36304,Alsfeld,5,0,163.58,EUR
BT147452,2011-07-16,2011-07-20,E108101,36289,Friedewald,4,0,124.39,EUR
BT147458,2011-07-17,2011-07-18,E107691,36266,Heringen,1,0,29.23,EUR
BT147462,2011-07-17,2011-07-20,E108292,36275,Kirchheim,3,0,100.06,EUR
BT147469,2011-07-17,2011-07-22,E107936,36289,Friedewald,5,0,125.05,EUR
BT147475,2011-07-18,2011-07-21,E108402,36318,Schwalmtal,3,0,104.51,EUR
BT147479,2011-07-20,2011-07-22,E108232,36217,Ronshausen,2,0,70.15,EUR
BT147481,2011-07-20,2011-07-20,E107958,36272,Niederaula,0,0,0.0,EUR
BT147488,2011-07-22,2011-07-23,E108245,36284,Hohenroda,1,0,24.7,EUR
BT147495,2011-07-22,2011-07-23,E108292,54634,Metterich,1,160.34,28.46,EUR
BT147500,2011-07-23,2011-07-26,E107623,36284,Hohenroda,3,0,93.56,EUR
BT147501,2011-07-25,2011-07-29,E107836,36282,Hauneck,4,0,109.19,EUR
BT147506,2011-07-27,2011-07-30,E108387,54441,Mannebach,3,467.37,30.23,EUR
BT147512,2011-07-28,2011-07-30,E107882,36272,Niederaula,2,0,52.59,EUR
BT147515,2011-07-29,2011-08-01,E108101,36286,Neuenstein,3,0,76.74,EUR
BT147516,2011-07-30,2011-08-04,E108387,36251,Bad Hersfeld,5,0,141.59,EUR
BT147524,2011-07-30,2011-08-04,E107691,36269,Philippsthal,5,0,158.73,EUR
BT147532,2011-07-30,2011-08-01,E107590,54518,Esch,2,334.99,26.22,EUR
BT147537,2011-07-31,2011-07-31,E108101,36284,Hohenroda,0,0,0.0,EUR
BT147541,2011-07-31,2011-07-31,E108185,36318,Schwalmtal,0,0,0.0,EUR
BT147543,2011-08-02,2011-08-07,E108228,36272,Niederaula,5,0,144.64,EUR
BT147545,2011-08-03,2011-08-04,E107681,36251,Bad Hersfeld,1,0,30.56,EUR
BT147547,2011-08-03,2011-08-06,E107969,36272,Niederaula,3,0,82.12,EUR
BT147548,2011-08-03,2011-08-06,E108305,36284,Hohenroda,3,0,95.53,EUR
BT147553,2011-08-03,2011-08-03,E108286,36280,Oberaula,0,0,0.0,EUR
BT147555,2011-08-03,2011-08-04,E108292,36272,Niederaula,1,0,28.3,EUR
BT147562,2011-08-04,2011-08-09,E108042,36275,Kirchheim,5,0,157.47,EUR
BT147567,2011-08-05,2011-08-09,E108402,36287,Breitenbach,4,0,142.99,EUR
BT147575,2011-08-06,2011-08-11,E108331,36286,Neuenstein,5,0,142.76,EUR
BT147577,2011-08-07,2011-08-12,E108228,36217,Ronshausen,5,0,145.76,EUR
BT147580,2011-08-08,2011-08-13,E107691,36272,Niederaula,5,0,154.37,EUR
BT147588,2011-08-08,2011-08-12,E108292,36275,Kirchheim,4,0,105.85,EUR
BT147595,2011-08-08,2011-08-11,E107837,36289,Friedewald,3,0,105.32,EUR
BT147600,2011-08-09,2011-08-10,E107691,36266,Heringen,1,0,33.59,EUR
BT147604,2011-08-09,2011-08-10,E108352,36275,Kirchheim,1,0,31.01,EUR
BT147610,2011-08-10,2011-08-15,E107691,36266,Heringen,5,0,142.7,EUR
BT147614,2011-08-10,2011-08-16,E108352,54649,Waxweiler,6,1053.3,30.23,EUR
BT147617,2011-08-11,2011-08-13,E107958,36219,Cornberg,2,0,65.85,EUR
BT147624,2011-08-11,2011-08-16,E108331,36304,Alsfeld,5,0,136.48,EUR
BT147629,2011-08-12,2011-08-16,E107763,36284,Hohenroda,4,0,127.45,EUR
BT147631,2011-08-12,2011-08-14,E107763,36282,Hauneck,2,0,67.92,EUR
BT147636,2011-08-12,2011-08-17,E107653,37671,Höxter,5,966.85,25.23,EUR
BT147642,2011-08-13,2011-08-17,E107886,36219,Cornberg,4,0,117.63,EUR
BT147645,2011-08-13,2011-08-17,E107623,36275,Kirchheim,4,0,98.65,EUR
BT147647,2011-08-13,2011-08-16,E107821,36284,Hohenroda,3,0,84.16,EUR
BT147654,2011-08-13,2011-08-13,E108292,36277,Schenklengsfeld,0,0,0.0,EUR
BT147659,2011-08-16,2011-08-19,E108286,36277,Schenklengsfeld,3,0,91.31,EUR
BT147664,2011-08-18,2011-08-19,E108232,37639,Brille,1,155.72,26.01,EUR
BT147669,2011-08-19,2011-08-22,E107601,36219,Cornberg,3,0,94.31,EUR
BT147675,2011-08-20,2011-08-20,E107681,36219,Cornberg,0,0,0.0,EUR
BT147682,2011-08-21,2011-08-21,E108387,36219,Cornberg,0,0,0.0,EUR
BT147685,2011-08-21,2011-08-24,E108185,36287,Breitenbach,3,0,91.66,EUR
BT147689,2011-08-22,2011-08-23,E107969,36269,Philippsthal,1,0,33.28,EUR
BT147693,2011-08-22,2011-08-22,E107842,36280,Oberaula,0,0,0.0,EUR
BT147696,2011-08-22,2011-08-22,E108292,36284,Hohenroda,0,0,0.0,EUR
BT147704,2011-08-22,2011-08-22,E108286,36284,Hohenroda,0,0,0.0,EUR
BT147712,2011-08-23,2011-08-24,E108387,36266,Heringen,1,0,24.18,EUR
BT147717,2011-08-24,2011-08-28,E107691,36269,Philippsthal,4,0,122.29,EUR
BT147720,2011-08-24,2011-08-27,E107652,36277,Schenklengsfeld,3,0,104.37,EUR
BT147725,2011-08-25,2011-08-26,E107882,36277,Schenklengsfeld,1,0,35.41,EUR
BT147729,2011-08-25,2011-08-25,E107672,36287,Breitenbach,0,0,0.0,EUR
BT147730,2011-08-27,2011-08-30,E107601,36266,Heringen,3,0,97.49,EUR
BT147731,2011-08-27,2011-08-29,E107601,36219,Cornberg,2,0,49.92,EUR
BT147739,2011-08-27,2011-08-31,E107836,36282,Hauneck,4,0,110.66,EUR
BT147745,2011-08-28,2011-08-29,E107623,36277,Schenklengsfeld,1,0,34.76,EUR
BT147746,2011-08-28,2011-08-28,E107850,36318,Schwalmtal,0,0,0.0,EUR
BT147754,2011-08-29,2011-09-02,E108387,36269,Philippsthal,4,0,129.09,EUR
BT147756,2011-08-29,2011-09-02,E107672,36284,Hohenroda,4,0,127.43,EUR
BT147758,2011-08-29,2011-09-05,E107850,48612,Horstmar,7,1144.48,26.76,EUR
BT147765,2011-08-30,2011-09-01,E108331,36284,Hohenroda,2,0,49.14,EUR
BT147766,2011-08-31,2011-09-05,E107938,36275,Kirchheim,5,0,161.67,EUR
BT147768,2011-09-01,2011-09-04,E107837,36284,Hohenroda,3,0,98.63,EUR
BT147771,2011-09-02,2011-09-04,E107681,36219,Cornberg,2,0,56.07,EUR
BT147778,2011-09-02,2011-09-06,E107681,36219,Cornberg,4,0,127.2,EUR
BT147785,2011-09-02,2011-09-05,E108352,36284,Hohenroda,3,0,73.06,EUR
BT147790,2011-09-03,2011-09-08,E107691,36219,Cornberg,5,0,154.81,EUR
BT147795,2011-09-03,2011-09-03,E107886,36219,Cornberg,0,0,0.0,EUR
BT147802,2011-09-04,2011-09-07,E108286,36275,Kirchheim,3,0,75.6,EUR
BT147808,2011-09-04,2011-09-04,E108245,36284,Hohenroda,0,0,0.0,EUR
BT147812,2011-09-05,2011-09-07,E107886,36217,Ronshausen,2,0,60.36,EUR
BT147816,2011-09-05,2011-09-10,E107941,36304,Alsfeld,5,0,135.57,EUR
BT147824,2011-09-07,2011-09-08,E107969,36217,Ronshausen,1,0,24.07,EUR
BT147830,2011-09-08,2011-09-09,E107652,36272,Niederaula,1,0,27.16,EUR
BT147837,2011-09-08,2011-09-12,E108228,53567,Asbach,4,765.38,25.49,EUR
BT147838,2011-09-09,2011-09-11,E108402,36304,Alsfeld,2,0,58.01,EUR
BT147844,2011-09-11,2011-09-12,E107938,36275,Kirchheim,1,0,30.59,EUR
BT147851,2011-09-11,2011-09-14,E108101,36289,Friedewald,3,0,101.16,EUR
BT147855,2011-09-11,2011-09-13,E107837,36284,Hohenroda,2,0,53.33,EUR
BT147859,2011-09-11,2011-09-13,E108331,36286,Neuenstein,2,0,71.88,EUR
BT147862,2011-09-12,2011-09-16,E107601,36217,Ronshausen,4,0,100.18,EUR
BT147867,2011-09-12,2011-09-16,E108042,36284,Hohenroda,4,0,124.13,EUR
BT147870,2011-09-12,2011-09-17,E108185,56346,Theismühlen,5,861.89,25.24,EUR
BT147871,2011-09-13,2011-09-16,E108402,36318,Schwalmtal,3,0,83.62,EUR
BT147878,2011-09-14,2011-09-14,E107691,36217,Ronshausen,0,0,0.0,EUR
BT147886,2011-09-14,2011-09-15,E107850,36289,Friedewald,1,0,34.53,EUR
BT147890,2011-09-14,2011-09-18,E108101,36287,Breitenbach,4,0,137.16,EUR
BT147891,2011-09-15,2011-09-19,E108233,36286,Neuenstein,4,0,119.53,EUR
BT147895,2011-09-16,2011-09-19,E108185,36289,Friedewald,3,0,107.88,EUR
BT147900,2011-09-16,2011-09-20,E107590,36304,Alsfeld,4,0,105.63,EUR
BT147908,2011-09-17,2011-09-19,E107958,36272,Niederaula,2,0,66.36,EUR
BT147910,2011-09-17,2011-09-22,E107652,36282,Hauneck,5,0,121.98,EUR
BT147913,2011-09-19,2011-09-23,E108387,36269,Philippsthal,4,0,122.46,EUR
BT147920,2011-09-19,2011-09-24,E108387,36219,Cornberg,5,0,173.8,EUR
BT147922,2011-09-19,2011-09-23,E107842,36284,Hohenroda,4,0,101.76,EUR
BT147925,2011-09-19,2011-09-23,E107821,36277,Schenklengsfeld,4,0,123.67,EUR
BT147927,2011-09-19,2011-09-24,E108252,36289,Friedewald,5,0,145.2,EUR
BT147931,2011-09-19,2011-09-19,E107941,36286,Neuenstein,0,0,0.0,EUR
BT147936,2011-09-19,2011-09-21,E107958,56479,Rehe,2,315.91,26.53,EUR
BT147938,2011-09-21,2011-09-23,E107958,36269,Philippsthal,2,0,49.11,EUR
BT147939,2011-09-23,2011-09-27,E108292,36282,Hauneck,4,0,100.07,EUR
BT147946,2011-09-23,2011-09-23,E107821,36282,Hauneck,0,0,0.0,EUR
BT147949,2011-09-23,2011-09-26,E107936,36286,Neuenstein,3,0,90.01,EUR
BT147950,2011-09-23,2011-09-25,E107590,36286,Neuenstein,2,0,57.65,EUR
BT147956,2011-09-25,2011-09-29,E107969,36266,Heringen,4,0,136.58,EUR
BT147961,2011-09-25,2011-09-29,E107672,36289,Friedewald,4,0,115.24,EUR
BT147964,2011-09-26,2011-10-01,E107691,36272,Niederaula,5,0,126.06,EUR
BT147971,2011-09-26,2011-10-01,E107763,36272,Niederaula,5,0,154.93,EUR
BT147979,2011-09-26,2011-09-29,E107882,36284,Hohenroda,3,0,103.38,EUR
BT147983,2011-09-26,2011-10-03,E108292,55608,Berschweiler,7,1118.6,32.29,EUR
BT147986,2011-09-27,2011-09-27,E107836,36272,Niederaula,0,0,0.0,EUR
BT147994,2011-09-27,2011-09-30,E107763,36272,Niederaula,3,0,83.67,EUR
BT147997,2011-09-27,2011-10-01,E107842,36284,Hohenroda,4,0,113.08,EUR
BT148000,2011-09-28,2011-10-02,E108252,36289,Friedewald,4,0,141.12,EUR
BT148007,2011-09-28,2011-09-28,E107936,36284,Hohenroda,0,0,0.0,EUR
BT148012,2011-09-29,2011-09-30,E108228,36251,Bad Hersfeld,1,0,28.34,EUR
BT148014,2011-09-30,2011-10-06,E107821,55743,Kirschweiler,6,1076.28,26.31,EUR
BT148019,2011-10-01,2011-10-01,E108228,36272,Niederaula,0,0,0.0,EUR
BT148027,2011-10-01,2011-10-03,E108185,36286,Neuenstein,2,0,58.2,EUR
BT148029,2011-10-02,2011-10-07,E107601,36217,Ronshausen,5,0,121.37,EUR
BT148031,2011-10-02,2011-10-06,E107590,36289,Friedewald,4,0,135.99,EUR
BT148036,2011-10-02,2011-10-07,E107969,55765,Oberhambach,5,943.23,28.53,EUR
BT148040,2011-10-02,2011-10-03,E107886,55126,Mainz,1,189.18,26.09,EUR
BT148048,2011-10-03,2011-10-06,E107601,36272,Niederaula,3,0,99.01,EUR
