FinanceProcessId,BranchId,Date,ProcessType,Costs,Currency
FP109129,B100013,2012-07-01,Water bill,585.22,EUR
FP109130,B100013,2012-07-01,Heating costs,159.08,EUR
FP109131,B100014,2012-07-01,Electricity prepayment,1399.22,EUR
FP109132,B100014,2012-07-01,Water bill,545.79,EUR
FP109133,B100014,2012-07-01,Heating costs,110.08,EUR
FP109134,B100015,2012-07-01,Electricity prepayment,2062.88,EUR
FP109135,B100015,2012-07-01,Water bill,439.48,EUR
FP109136,B100015,2012-07-01,Heating costs,123.37,EUR
FP109137,B100008,2012-07-02,Technical support,312.03,EUR
FP109138,B100001,2012-07-03,Technical support,212.61,EUR
FP109139,B100011,2012-07-03,Plumbing service,3122.79,EUR
FP109140,B100005,2012-07-04,Window replacement,541.8,EUR
FP109141,B100010,2012-07-07,Plumbing service,4796.6,EUR
FP109142,B100013,2012-07-08,Plumbing service,1740.79,EUR
FP109143,B100013,2012-07-09,Smoke detector control,497.97,EUR
FP109144,B100009,2012-07-10,Minor repairs,58.45,EUR
FP109145,B100010,2012-07-18,Electrician,392.1,EUR
FP109146,B100007,2012-07-25,Minor repairs,112.59,EUR
FP109147,B100009,2012-07-25,Construction work,3733.77,EUR
FP109148,B100013,2012-07-26,Smoke detector control,484.28,EUR
FP109149,B100013,2012-07-27,Technical support,269.84,EUR
FP109150,B100009,2012-07-30,Window replacement,523.39,EUR
FP109151,B100001,2012-08-01,Electricity prepayment,1319.31,EUR
FP109152,B100001,2012-08-01,Water bill,578.9,EUR
FP109153,B100001,2012-08-01,Heating costs,404.38,EUR
FP109154,B100002,2012-08-01,Electricity prepayment,1973.88,EUR
FP109155,B100002,2012-08-01,Water bill,404.13,EUR
FP109156,B100002,2012-08-01,Heating costs,444.13,EUR
FP109157,B100003,2012-08-01,Electricity prepayment,1904.38,EUR
FP109158,B100003,2012-08-01,Water bill,410.82,EUR
FP109159,B100003,2012-08-01,Heating costs,449.47,EUR
FP109160,B100004,2012-08-01,Electricity prepayment,1401.84,EUR
FP109161,B100004,2012-08-01,Water bill,432.56,EUR
FP109162,B100004,2012-08-01,Heating costs,562.71,EUR
FP109163,B100005,2012-08-01,Electricity prepayment,1800.92,EUR
FP109164,B100005,2012-08-01,Water bill,461.41,EUR
FP109165,B100005,2012-08-01,Heating costs,502.69,EUR
FP109166,B100006,2012-08-01,Electricity prepayment,2066.27,EUR
FP109167,B100006,2012-08-01,Water bill,598.75,EUR
FP109168,B100006,2012-08-01,Heating costs,416.65,EUR
FP109169,B100007,2012-08-01,Electricity prepayment,1320.46,EUR
FP109170,B100007,2012-08-01,Water bill,630.07,EUR
FP109171,B100007,2012-08-01,Heating costs,398.83,EUR
FP109172,B100008,2012-08-01,Electricity prepayment,1303.25,EUR
FP109173,B100008,2012-08-01,Water bill,414.22,EUR
FP109174,B100008,2012-08-01,Heating costs,366.29,EUR
FP109175,B100009,2012-08-01,Electricity prepayment,1856.7,EUR
FP109176,B100009,2012-08-01,Water bill,473.73,EUR
FP109177,B100009,2012-08-01,Heating costs,495.47,EUR
FP109178,B100010,2012-08-01,Electricity prepayment,1755.82,EUR
FP109179,B100010,2012-08-01,Water bill,437.26,EUR
FP109180,B100010,2012-08-01,Heating costs,412.8,EUR
FP109181,B100011,2012-08-01,Electricity prepayment,1579.04,EUR
FP109182,B100011,2012-08-01,Water bill,536.8,EUR
FP109183,B100011,2012-08-01,Heating costs,462.54,EUR
FP109184,B100012,2012-08-01,Electricity prepayment,1913.98,EUR
FP109185,B100012,2012-08-01,Water bill,424.27,EUR
FP109186,B100012,2012-08-01,Heating costs,507.22,EUR
FP109187,B100013,2012-08-01,Electricity prepayment,1465.48,EUR
FP109188,B100013,2012-08-01,Water bill,394.4,EUR
FP109189,B100013,2012-08-01,Heating costs,459.12,EUR
FP109190,B100014,2012-08-01,Electricity prepayment,1890.04,EUR
FP109191,B100014,2012-08-01,Water bill,479.64,EUR
FP109192,B100014,2012-08-01,Heating costs,488.12,EUR
FP109193,B100015,2012-08-01,Electricity prepayment,1410.54,EUR
FP109194,B100015,2012-08-01,Water bill,527.75,EUR
FP109195,B100015,2012-08-01,Heating costs,425.0,EUR
FP109196,B100009,2012-08-01,Technical support,216.98,EUR
FP109197,B100008,2012-08-06,Smoke detector control,482.61,EUR
FP109198,B100002,2012-08-07,Technical support,269.85,EUR
FP109199,B100010,2012-08-12,Smoke detector control,575.96,EUR
FP109200,B100014,2012-08-13,Plumbing service,1957.38,EUR
FP109201,B100003,2012-08-16,Plumbing service,3738.35,EUR
FP109202,B100014,2012-08-22,Minor repairs,59.37,EUR
FP109203,B100009,2012-08-23,Smoke detector control,474.35,EUR
FP109204,B100015,2012-08-24,Technical support,295.73,EUR
FP109205,B100013,2012-08-25,Electrician,394.11,EUR
FP109206,B100006,2012-08-26,Electrician,312.36,EUR
FP109207,B100006,2012-08-27,Vehicle repair,2631.53,EUR
FP109208,B100013,2012-08-27,Electrician,420.43,EUR
FP109209,B100006,2012-08-28,Ventilation repair,1834.7,EUR
FP109210,B100001,2012-09-01,Electricity prepayment,1440.32,EUR
FP109211,B100001,2012-09-01,Water bill,575.93,EUR
FP109212,B100001,2012-09-01,Heating costs,539.18,EUR
FP109213,B100002,2012-09-01,Electricity prepayment,1991.08,EUR
FP109214,B100002,2012-09-01,Water bill,474.17,EUR
FP109215,B100002,2012-09-01,Heating costs,565.31,EUR
FP109216,B100003,2012-09-01,Electricity prepayment,1850.73,EUR
FP109217,B100003,2012-09-01,Water bill,600.73,EUR
FP109218,B100003,2012-09-01,Heating costs,348.35,EUR
FP109219,B100004,2012-09-01,Electricity prepayment,1989.95,EUR
FP109220,B100004,2012-09-01,Water bill,642.9,EUR
FP109221,B100004,2012-09-01,Heating costs,507.23,EUR
FP109222,B100005,2012-09-01,Electricity prepayment,1454.82,EUR
FP109223,B100005,2012-09-01,Water bill,494.15,EUR
FP109224,B100005,2012-09-01,Heating costs,355.15,EUR
FP109225,B100006,2012-09-01,Electricity prepayment,1430.08,EUR
FP109226,B100006,2012-09-01,Water bill,585.58,EUR
FP109227,B100006,2012-09-01,Heating costs,425.55,EUR
FP109228,B100007,2012-09-01,Electricity prepayment,1760.55,EUR
FP109229,B100007,2012-09-01,Water bill,614.41,EUR
FP109230,B100007,2012-09-01,Heating costs,390.5,EUR
FP109231,B100008,2012-09-01,Electricity prepayment,1541.91,EUR
FP109232,B100008,2012-09-01,Water bill,496.46,EUR
FP109233,B100008,2012-09-01,Heating costs,349.18,EUR
FP109234,B100009,2012-09-01,Electricity prepayment,1482.3,EUR
FP109235,B100009,2012-09-01,Water bill,622.72,EUR
FP109236,B100009,2012-09-01,Heating costs,366.29,EUR
FP109237,B100010,2012-09-01,Electricity prepayment,1861.57,EUR
FP109238,B100010,2012-09-01,Water bill,594.55,EUR
FP109239,B100010,2012-09-01,Heating costs,397.82,EUR
FP109240,B100011,2012-09-01,Electricity prepayment,1649.12,EUR
FP109241,B100011,2012-09-01,Water bill,596.37,EUR
FP109242,B100011,2012-09-01,Heating costs,527.17,EUR
FP109243,B100012,2012-09-01,Electricity prepayment,1351.85,EUR
FP109244,B100012,2012-09-01,Water bill,395.71,EUR
FP109245,B100012,2012-09-01,Heating costs,500.98,EUR
FP109246,B100013,2012-09-01,Electricity prepayment,1441.94,EUR
FP109247,B100013,2012-09-01,Water bill,444.17,EUR
FP109248,B100013,2012-09-01,Heating costs,374.52,EUR
FP109249,B100014,2012-09-01,Electricity prepayment,1969.32,EUR
FP109250,B100014,2012-09-01,Water bill,481.09,EUR
FP109251,B100014,2012-09-01,Heating costs,515.16,EUR
FP109252,B100015,2012-09-01,Electricity prepayment,1531.78,EUR
FP109253,B100015,2012-09-01,Water bill,575.43,EUR
FP109254,B100015,2012-09-01,Heating costs,366.46,EUR
FP109255,B100013,2012-09-02,Minor repairs,43.72,EUR
FP109256,B100005,2012-09-03,Heating engineer,511.72,EUR
FP109257,B100005,2012-09-08,Window replacement,969.41,EUR
FP109258,B100005,2012-09-13,Ventilation repair,790.4,EUR
FP109259,B100001,2012-09-15,Technical support,194.14,EUR
FP109260,B100008,2012-09-15,Heating engineer,507.11,EUR
FP109261,B100010,2012-09-18,Electrician,299.15,EUR
FP109262,B100005,2012-09-19,Smoke detector control,571.3,EUR
FP109263,B100003,2012-09-20,Window replacement,1009.68,EUR
FP109264,B100013,2012-09-21,Vehicle repair,2477.72,EUR
FP109265,B100009,2012-09-22,Construction work,4714.61,EUR
FP109266,B100009,2012-09-23,Heating engineer,520.27,EUR
FP109267,B100015,2012-09-27,Electrician,480.03,EUR
FP109268,B100004,2012-09-29,Ventilation repair,1372.07,EUR
FP109269,B100007,2012-09-29,Smoke detector control,528.52,EUR
FP109270,B100001,2012-10-01,Electricity prepayment,1647.79,EUR
FP109271,B100001,2012-10-01,Water bill,597.43,EUR
FP109272,B100001,2012-10-01,Heating costs,549.67,EUR
FP109273,B100002,2012-10-01,Electricity prepayment,1809.65,EUR
FP109274,B100002,2012-10-01,Water bill,411.84,EUR
FP109275,B100002,2012-10-01,Heating costs,456.25,EUR
FP109276,B100003,2012-10-01,Electricity prepayment,1912.42,EUR
FP109277,B100003,2012-10-01,Water bill,459.11,EUR
FP109278,B100003,2012-10-01,Heating costs,437.0,EUR
FP109279,B100004,2012-10-01,Electricity prepayment,1597.72,EUR
FP109280,B100004,2012-10-01,Water bill,530.04,EUR
FP109281,B100004,2012-10-01,Heating costs,503.44,EUR
FP109282,B100005,2012-10-01,Electricity prepayment,1602.14,EUR
FP109283,B100005,2012-10-01,Water bill,419.86,EUR
FP109284,B100005,2012-10-01,Heating costs,401.78,EUR
FP109285,B100006,2012-10-01,Electricity prepayment,1307.26,EUR
FP109286,B100006,2012-10-01,Water bill,640.71,EUR
FP109287,B100006,2012-10-01,Heating costs,551.85,EUR
FP109288,B100007,2012-10-01,Electricity prepayment,1693.71,EUR
FP109289,B100007,2012-10-01,Water bill,455.38,EUR
FP109290,B100007,2012-10-01,Heating costs,469.24,EUR
FP109291,B100008,2012-10-01,Electricity prepayment,1736.62,EUR
FP109292,B100008,2012-10-01,Water bill,622.3,EUR
FP109293,B100008,2012-10-01,Heating costs,503.44,EUR
FP109294,B100009,2012-10-01,Electricity prepayment,1483.05,EUR
FP109295,B100009,2012-10-01,Water bill,498.87,EUR
FP109296,B100009,2012-10-01,Heating costs,450.22,EUR
FP109297,B100010,2012-10-01,Electricity prepayment,1789.01,EUR
FP109298,B100010,2012-10-01,Water bill,618.95,EUR
FP109299,B100010,2012-10-01,Heating costs,399.62,EUR
FP109300,B100011,2012-10-01,Electricity prepayment,1536.99,EUR
FP109301,B100011,2012-10-01,Water bill,632.04,EUR
FP109302,B100011,2012-10-01,Heating costs,350.77,EUR
FP109303,B100012,2012-10-01,Electricity prepayment,1425.3,EUR
FP109304,B100012,2012-10-01,Water bill,528.73,EUR
FP109305,B100012,2012-10-01,Heating costs,484.7,EUR
FP109306,B100013,2012-10-01,Electricity prepayment,1463.36,EUR
FP109307,B100013,2012-10-01,Water bill,482.65,EUR
FP109308,B100013,2012-10-01,Heating costs,359.36,EUR
FP109309,B100014,2012-10-01,Electricity prepayment,2055.78,EUR
FP109310,B100014,2012-10-01,Water bill,457.82,EUR
FP109311,B100014,2012-10-01,Heating costs,479.02,EUR
FP109312,B100015,2012-10-01,Electricity prepayment,1815.96,EUR
FP109313,B100015,2012-10-01,Water bill,443.96,EUR
FP109314,B100015,2012-10-01,Heating costs,490.49,EUR
FP109315,B100002,2012-10-01,Vehicle repair,2678.92,EUR
FP109316,B100004,2012-10-02,Heating engineer,525.79,EUR
FP109317,B100001,2012-10-04,Technical support,242.25,EUR
FP109318,B100002,2012-10-07,Technical support,287.06,EUR
FP109319,B100014,2012-10-10,Heating engineer,518.38,EUR
FP109320,B100008,2012-10-11,Plumbing service,3143.99,EUR
FP109321,B100015,2012-10-11,Construction work,5230.33,EUR
FP109322,B100015,2012-10-12,Window replacement,620.85,EUR
FP109323,B100001,2012-10-16,Technical support,253.77,EUR
FP109324,B100003,2012-10-16,Smoke detector control,553.59,EUR
FP109325,B100004,2012-10-17,Minor repairs,95.93,EUR
FP109326,B100009,2012-10-20,Plumbing service,4473.66,EUR
FP109327,B100008,2012-10-21,Minor repairs,20.33,EUR
FP109328,B100013,2012-10-23,Vehicle repair,1787.1,EUR
FP109329,B100009,2012-10-24,Window replacement,978.48,EUR
FP109330,B100003,2012-10-28,Technical support,258.9,EUR
FP109331,B100001,2012-11-01,Electricity prepayment,1843.99,EUR
FP109332,B100001,2012-11-01,Water bill,398.63,EUR
FP109333,B100001,2012-11-01,Heating costs,559.43,EUR
FP109334,B100002,2012-11-01,Electricity prepayment,2032.91,EUR
FP109335,B100002,2012-11-01,Water bill,389.55,EUR
FP109336,B100002,2012-11-01,Heating costs,557.28,EUR
FP109337,B100003,2012-11-01,Electricity prepayment,1685.0,EUR
FP109338,B100003,2012-11-01,Water bill,526.49,EUR
FP109339,B100003,2012-11-01,Heating costs,451.02,EUR
FP109340,B100004,2012-11-01,Electricity prepayment,1807.93,EUR
FP109341,B100004,2012-11-01,Water bill,473.73,EUR
FP109342,B100004,2012-11-01,Heating costs,439.02,EUR
FP109343,B100005,2012-11-01,Electricity prepayment,1636.42,EUR
FP109344,B100005,2012-11-01,Water bill,474.22,EUR
FP109345,B100005,2012-11-01,Heating costs,549.13,EUR
FP109346,B100006,2012-11-01,Electricity prepayment,1544.66,EUR
FP109347,B100006,2012-11-01,Water bill,539.67,EUR
FP109348,B100006,2012-11-01,Heating costs,372.94,EUR
FP109349,B100007,2012-11-01,Electricity prepayment,1977.1,EUR
FP109350,B100007,2012-11-01,Water bill,528.41,EUR
FP109351,B100007,2012-11-01,Heating costs,503.48,EUR
FP109352,B100008,2012-11-01,Electricity prepayment,1676.38,EUR
FP109353,B100008,2012-11-01,Water bill,469.04,EUR
FP109354,B100008,2012-11-01,Heating costs,491.42,EUR
FP109355,B100009,2012-11-01,Electricity prepayment,1901.4,EUR
FP109356,B100009,2012-11-01,Water bill,480.85,EUR
FP109357,B100009,2012-11-01,Heating costs,411.21,EUR
FP109358,B100010,2012-11-01,Electricity prepayment,2096.27,EUR
FP109359,B100010,2012-11-01,Water bill,614.92,EUR
FP109360,B100010,2012-11-01,Heating costs,372.49,EUR
FP109361,B100011,2012-11-01,Electricity prepayment,1518.75,EUR
FP109362,B100011,2012-11-01,Water bill,392.11,EUR
FP109363,B100011,2012-11-01,Heating costs,420.69,EUR
FP109364,B100012,2012-11-01,Electricity prepayment,1849.13,EUR
FP109365,B100012,2012-11-01,Water bill,444.97,EUR
FP109366,B100012,2012-11-01,Heating costs,378.25,EUR
FP109367,B100013,2012-11-01,Electricity prepayment,1789.3,EUR
FP109368,B100013,2012-11-01,Water bill,448.15,EUR
FP109369,B100013,2012-11-01,Heating costs,562.16,EUR
FP109370,B100014,2012-11-01,Electricity prepayment,1872.83,EUR
FP109371,B100014,2012-11-01,Water bill,503.54,EUR
FP109372,B100014,2012-11-01,Heating costs,407.61,EUR
FP109373,B100015,2012-11-01,Electricity prepayment,1747.28,EUR
FP109374,B100015,2012-11-01,Water bill,518.43,EUR
FP109375,B100015,2012-11-01,Heating costs,536.04,EUR
FP109376,B100008,2012-11-02,Vehicle repair,2896.88,EUR
FP109377,B100012,2012-11-05,Construction work,4498.87,EUR
FP109378,B100007,2012-11-07,Minor repairs,100.7,EUR
FP109379,B100008,2012-11-10,Smoke detector control,536.05,EUR
FP109380,B100014,2012-11-10,Electrician,349.48,EUR
FP109381,B100015,2012-11-12,Ventilation repair,1202.96,EUR
FP109382,B100015,2012-11-14,Heating engineer,478.84,EUR
FP109383,B100007,2012-11-15,Construction work,4886.49,EUR
FP109384,B100006,2012-11-21,Smoke detector control,491.0,EUR
FP109385,B100001,2012-11-24,Window replacement,864.8,EUR
FP109386,B100015,2012-11-26,Smoke detector control,556.43,EUR
FP109387,B100002,2012-11-28,Vehicle repair,1799.7,EUR
FP109388,B100004,2012-11-30,Electrician,403.21,EUR
FP109389,B100001,2012-12-01,Electricity prepayment,1932.94,EUR
FP109390,B100001,2012-12-01,Water bill,475.9,EUR
FP109391,B100001,2012-12-01,Heating costs,1278.23,EUR
FP109392,B100002,2012-12-01,Electricity prepayment,1605.54,EUR
FP109393,B100002,2012-12-01,Water bill,553.74,EUR
FP109394,B100002,2012-12-01,Heating costs,1173.76,EUR
FP109395,B100003,2012-12-01,Electricity prepayment,1837.03,EUR
FP109396,B100003,2012-12-01,Water bill,564.28,EUR
FP109397,B100003,2012-12-01,Heating costs,928.77,EUR
FP109398,B100004,2012-12-01,Electricity prepayment,1837.64,EUR
FP109399,B100004,2012-12-01,Water bill,495.61,EUR
FP109400,B100004,2012-12-01,Heating costs,982.06,EUR
FP109401,B100005,2012-12-01,Electricity prepayment,2075.51,EUR
FP109402,B100005,2012-12-01,Water bill,424.14,EUR
FP109403,B100005,2012-12-01,Heating costs,921.12,EUR
FP109404,B100006,2012-12-01,Electricity prepayment,1324.42,EUR
FP109405,B100006,2012-12-01,Water bill,485.28,EUR
FP109406,B100006,2012-12-01,Heating costs,1040.24,EUR
FP109407,B100007,2012-12-01,Electricity prepayment,2061.18,EUR
FP109408,B100007,2012-12-01,Water bill,502.59,EUR
FP109409,B100007,2012-12-01,Heating costs,1154.31,EUR
FP109410,B100008,2012-12-01,Electricity prepayment,2058.11,EUR
FP109411,B100008,2012-12-01,Water bill,629.79,EUR
FP109412,B100008,2012-12-01,Heating costs,1039.11,EUR
FP109413,B100009,2012-12-01,Electricity prepayment,1605.33,EUR
FP109414,B100009,2012-12-01,Water bill,467.97,EUR
FP109415,B100009,2012-12-01,Heating costs,1273.38,EUR
FP109416,B100010,2012-12-01,Electricity prepayment,1498.07,EUR
FP109417,B100010,2012-12-01,Water bill,438.83,EUR
FP109418,B100010,2012-12-01,Heating costs,808.37,EUR
FP109419,B100011,2012-12-01,Electricity prepayment,2085.74,EUR
FP109420,B100011,2012-12-01,Water bill,588.66,EUR
FP109421,B100011,2012-12-01,Heating costs,809.73,EUR
FP109422,B100012,2012-12-01,Electricity prepayment,1270.56,EUR
FP109423,B100012,2012-12-01,Water bill,585.12,EUR
FP109424,B100012,2012-12-01,Heating costs,1112.2,EUR
FP109425,B100013,2012-12-01,Electricity prepayment,1370.48,EUR
FP109426,B100013,2012-12-01,Water bill,553.27,EUR
FP109427,B100013,2012-12-01,Heating costs,898.77,EUR
FP109428,B100014,2012-12-01,Electricity prepayment,1934.47,EUR
FP109429,B100014,2012-12-01,Water bill,619.74,EUR
FP109430,B100014,2012-12-01,Heating costs,1168.73,EUR
FP109431,B100015,2012-12-01,Electricity prepayment,1277.95,EUR
FP109432,B100015,2012-12-01,Water bill,579.19,EUR
FP109433,B100015,2012-12-01,Heating costs,1253.67,EUR
FP109434,B100005,2012-12-01,Window replacement,863.99,EUR
FP109435,B100011,2012-12-01,Plumbing service,4322.69,EUR
FP109436,B100006,2012-12-10,Ventilation repair,1707.47,EUR
FP109437,B100002,2012-12-11,Minor repairs,18.78,EUR
FP109438,B100009,2012-12-13,Minor repairs,51.77,EUR
FP109439,B100014,2012-12-13,Plumbing service,1438.23,EUR
FP109440,B100002,2012-12-14,Construction work,3743.25,EUR
FP109441,B100007,2012-12-14,Minor repairs,121.5,EUR
FP109442,B100007,2012-12-15,Vehicle repair,1653.69,EUR
FP109443,B100012,2012-12-17,Vehicle repair,2356.87,EUR
FP109444,B100001,2012-12-20,Electrician,350.39,EUR
FP109445,B100010,2012-12-20,Heating engineer,547.81,EUR
FP109446,B100008,2012-12-26,Minor repairs,8.64,EUR
FP109447,B100012,2012-12-26,Smoke detector control,558.43,EUR
FP109448,B100005,2012-12-27,Ventilation repair,780.78,EUR
FP109449,B100002,2012-12-28,Vehicle repair,1489.88,EUR
FP109450,B100012,2012-12-29,Construction work,4602.19,EUR
FP109451,B100001,2012-12-31,Electricity reimbursement,-1198.72,EUR
FP109452,B100002,2012-12-31,Electricity reimbursement,-1515.21,EUR
FP109453,B100003,2012-12-31,Electricity additional payment,1208.03,EUR
FP109454,B100004,2012-12-31,Electricity reimbursement,-1133.66,EUR
FP109455,B100005,2012-12-31,Electricity reimbursement,-1443.57,EUR
FP109456,B100006,2012-12-31,Electricity additional payment,1163.57,EUR
FP109457,B100007,2012-12-31,Electricity reimbursement,-1093.83,EUR
FP109458,B100008,2012-12-31,Electricity reimbursement,-1429.79,EUR
FP109459,B100009,2012-12-31,Electricity reimbursement,-1180.72,EUR
FP109460,B100010,2012-12-31,Electricity additional payment,1151.25,EUR
FP109461,B100011,2012-12-31,Electricity additional payment,1149.23,EUR
FP109462,B100012,2012-12-31,Electricity reimbursement,-1004.65,EUR
FP109463,B100013,2012-12-31,Electricity additional payment,1206.83,EUR
FP109464,B100014,2012-12-31,Electricity reimbursement,-1406.73,EUR
FP109465,B100015,2012-12-31,Electricity additional payment,1462.73,EUR
FP109466,B100001,2013-01-01,Office rent,123889.15,EUR
FP109467,B100001,2013-01-01,Electricity prepayment,1632.49,EUR
FP109468,B100001,2013-01-01,Water bill,510.44,EUR
FP109469,B100001,2013-01-01,Heating costs,657.39,EUR
